"Alue","Vuosi","Koulutussektori","Ulkomaalaiset opiskelijat","Vieraskieliset opiskelijat"
"Tuusula","2012","Perusasteen jälkeinen koulutus yhteensä",28,40
"Tuusula","2012","Lukiokoulutus",4,10
"Tuusula","2012","Ammatillinen koulutus",24,30
"Tuusula","2012","Ammattikorkeakoulutus",0,0
"Tuusula","2012","Yliopistokoulutus",0,0
"Tuusula","2013","Perusopetus",0,0
"Tuusula","2013","Perusasteen jälkeinen koulutus yhteensä",36,55
"Tuusula","2013","Lukiokoulutus",4,4
"Tuusula","2013","Ammatillinen koulutus",32,51
"Tuusula","2013","Ammattikorkeakoulutus",0,0
"Tuusula","2013","Yliopistokoulutus",0,0
"Tuusula","2014","Perusopetus",0,0
"Tuusula","2014","Perusasteen jälkeinen koulutus yhteensä",47,76
"Tuusula","2014","Lukiokoulutus",3,6
"Tuusula","2014","Ammatillinen koulutus",44,70
"Tuusula","2014","Ammattikorkeakoulutus",0,0
"Tuusula","2014","Yliopistokoulutus",0,0
"Tuusula","2015","Perusopetus",0,0
"Tuusula","2015","Perusasteen jälkeinen koulutus yhteensä",62,102
"Tuusula","2015","Lukiokoulutus",2,9
"Tuusula","2015","Ammatillinen koulutus",60,93
"Tuusula","2015","Ammattikorkeakoulutus",0,0
"Tuusula","2015","Yliopistokoulutus",0,0
"Tuusula","2016","Perusopetus",0,0
"Tuusula","2016","Perusasteen jälkeinen koulutus yhteensä",100,152
"Tuusula","2016","Lukiokoulutus",6,15
"Tuusula","2016","Ammatillinen koulutus",94,137
"Tuusula","2016","Ammattikorkeakoulutus",0,0
"Tuusula","2016","Yliopistokoulutus",0,0
"Tuusula","2017","Perusopetus",0,0
"Tuusula","2017","Perusasteen jälkeinen koulutus yhteensä",137,198
"Tuusula","2017","Lukiokoulutus",4,22
"Tuusula","2017","Ammatillinen koulutus",133,176
"Tuusula","2017","Ammattikorkeakoulutus",0,0
"Tuusula","2017","Yliopistokoulutus",0,0
"Tuusula","2018","Perusopetus",0,0
"Tuusula","2018","Perusasteen jälkeinen koulutus yhteensä",148,225
"Tuusula","2018","Lukiokoulutus",4,18
"Tuusula","2018","Ammatillinen koulutus",144,207
"Tuusula","2018","Ammattikorkeakoulutus",0,0
"Tuusula","2018","Yliopistokoulutus",0,0
"Tuusula","2019","Perusopetus",0,0
"Tuusula","2019","Perusasteen jälkeinen koulutus yhteensä",75,117
"Tuusula","2019","Lukiokoulutus",6,18
"Tuusula","2019","Ammatillinen koulutus",69,99
"Tuusula","2019","Ammattikorkeakoulutus",0,0
"Tuusula","2019","Yliopistokoulutus",0,0
"Tuusula","2020","Perusopetus",206,316
"Tuusula","2020","Perusasteen jälkeinen koulutus yhteensä",189,268
"Tuusula","2020","Lukiokoulutus",2,11
"Tuusula","2020","Ammatillinen koulutus",187,257
"Tuusula","2020","Ammattikorkeakoulutus",0,0
"Tuusula","2020","Yliopistokoulutus",0,0
"Tuusula","2021","Perusopetus",222,362
"Tuusula","2021","Perusasteen jälkeinen koulutus yhteensä",249,376
"Tuusula","2021","Lukiokoulutus",7,15
"Tuusula","2021","Ammatillinen koulutus",242,361
"Tuusula","2021","Ammattikorkeakoulutus",0,0
"Tuusula","2021","Yliopistokoulutus",0,0
"Tuusula","2022","Perusopetus",239,397
"Tuusula","2022","Perusasteen jälkeinen koulutus yhteensä",302,476
"Tuusula","2022","Lukiokoulutus",14,22
"Tuusula","2022","Ammatillinen koulutus",288,454
"Tuusula","2022","Ammattikorkeakoulutus",0,0
"Tuusula","2022","Yliopistokoulutus",0,0
"Tyrnävä","2004","Perusopetus",0,0
"Tyrnävä","2004","Perusasteen jälkeinen koulutus yhteensä",0,0
"Tyrnävä","2004","Lukiokoulutus",0,0
"Tyrnävä","2004","Ammatillinen koulutus",0,0
"Tyrnävä","2004","Ammattikorkeakoulutus",0,0
"Tyrnävä","2004","Yliopistokoulutus",0,0
"Tyrnävä","2005","Perusopetus",0,0
"Tyrnävä","2005","Perusasteen jälkeinen koulutus yhteensä",0,0
"Tyrnävä","2005","Lukiokoulutus",0,0
"Tyrnävä","2005","Ammatillinen koulutus",0,0
"Tyrnävä","2005","Ammattikorkeakoulutus",0,0
"Tyrnävä","2005","Yliopistokoulutus",0,0
"Tyrnävä","2006","Perusopetus",0,0
"Tyrnävä","2006","Perusasteen jälkeinen koulutus yhteensä",0,0
"Tyrnävä","2006","Lukiokoulutus",0,0
"Tyrnävä","2006","Ammatillinen koulutus",0,0
"Tyrnävä","2006","Ammattikorkeakoulutus",0,0
"Tyrnävä","2006","Yliopistokoulutus",0,0
"Tyrnävä","2007","Perusopetus",0,0
"Tyrnävä","2007","Perusasteen jälkeinen koulutus yhteensä",0,0
"Tyrnävä","2007","Lukiokoulutus",0,0
"Tyrnävä","2007","Ammatillinen koulutus",0,0
"Tyrnävä","2007","Ammattikorkeakoulutus",0,0
"Tyrnävä","2007","Yliopistokoulutus",0,0
"Tyrnävä","2008","Perusopetus",0,0
"Tyrnävä","2008","Perusasteen jälkeinen koulutus yhteensä",0,0
"Tyrnävä","2008","Lukiokoulutus",0,0
"Tyrnävä","2008","Ammatillinen koulutus",0,0
"Tyrnävä","2008","Ammattikorkeakoulutus",0,0
"Tyrnävä","2008","Yliopistokoulutus",0,0
"Tyrnävä","2009","Perusopetus",0,0
"Tyrnävä","2009","Perusasteen jälkeinen koulutus yhteensä",0,0
"Tyrnävä","2009","Lukiokoulutus",0,0
"Tyrnävä","2009","Ammatillinen koulutus",0,0
"Tyrnävä","2009","Ammattikorkeakoulutus",0,0
"Tyrnävä","2009","Yliopistokoulutus",0,0
"Tyrnävä","2010","Perusopetus",0,0
"Tyrnävä","2010","Perusasteen jälkeinen koulutus yhteensä",0,0
"Tyrnävä","2010","Lukiokoulutus",0,0
"Tyrnävä","2010","Ammatillinen koulutus",0,0
"Tyrnävä","2010","Ammattikorkeakoulutus",0,0
"Tyrnävä","2010","Yliopistokoulutus",0,0
"Tyrnävä","2011","Perusopetus",0,0
"Tyrnävä","2011","Perusasteen jälkeinen koulutus yhteensä",0,0
"Tyrnävä","2011","Lukiokoulutus",0,0
"Tyrnävä","2011","Ammatillinen koulutus",0,0
"Tyrnävä","2011","Ammattikorkeakoulutus",0,0
"Tyrnävä","2011","Yliopistokoulutus",0,0
"Tyrnävä","2012","Perusopetus",0,0
"Tyrnävä","2012","Perusasteen jälkeinen koulutus yhteensä",0,0
"Tyrnävä","2012","Lukiokoulutus",0,0
"Tyrnävä","2012","Ammatillinen koulutus",0,0
"Tyrnävä","2012","Ammattikorkeakoulutus",0,0
"Tyrnävä","2012","Yliopistokoulutus",0,0
"Tyrnävä","2013","Perusopetus",0,0
"Tyrnävä","2013","Perusasteen jälkeinen koulutus yhteensä",0,0
"Tyrnävä","2013","Lukiokoulutus",0,0
"Tyrnävä","2013","Ammatillinen koulutus",0,0
"Tyrnävä","2013","Ammattikorkeakoulutus",0,0
"Tyrnävä","2013","Yliopistokoulutus",0,0
"Tyrnävä","2014","Perusopetus",0,0
"Tyrnävä","2014","Perusasteen jälkeinen koulutus yhteensä",0,0
"Tyrnävä","2014","Lukiokoulutus",0,0
"Tyrnävä","2014","Ammatillinen koulutus",0,0
"Tyrnävä","2014","Ammattikorkeakoulutus",0,0
"Tyrnävä","2014","Yliopistokoulutus",0,0
"Tyrnävä","2015","Perusopetus",0,0
"Tyrnävä","2015","Perusasteen jälkeinen koulutus yhteensä",0,0
"Tyrnävä","2015","Lukiokoulutus",0,0
"Tyrnävä","2015","Ammatillinen koulutus",0,0
"Tyrnävä","2015","Ammattikorkeakoulutus",0,0
"Tyrnävä","2015","Yliopistokoulutus",0,0
"Tyrnävä","2016","Perusopetus",0,0
"Tyrnävä","2016","Perusasteen jälkeinen koulutus yhteensä",0,0
"Tyrnävä","2016","Lukiokoulutus",0,0
"Tyrnävä","2016","Ammatillinen koulutus",0,0
"Tyrnävä","2016","Ammattikorkeakoulutus",0,0
"Tyrnävä","2016","Yliopistokoulutus",0,0
"Tyrnävä","2017","Perusopetus",0,0
"Tyrnävä","2017","Perusasteen jälkeinen koulutus yhteensä",0,0
"Tyrnävä","2017","Lukiokoulutus",0,0
"Tyrnävä","2017","Ammatillinen koulutus",0,0
"Tyrnävä","2017","Ammattikorkeakoulutus",0,0
"Tyrnävä","2017","Yliopistokoulutus",0,0
"Tyrnävä","2018","Perusopetus",0,0
"Tyrnävä","2018","Perusasteen jälkeinen koulutus yhteensä",0,0
"Tyrnävä","2018","Lukiokoulutus",0,0
"Tyrnävä","2018","Ammatillinen koulutus",0,0
"Tyrnävä","2018","Ammattikorkeakoulutus",0,0
"Tyrnävä","2018","Yliopistokoulutus",0,0
"Tyrnävä","2019","Perusopetus",0,0
"Tyrnävä","2019","Perusasteen jälkeinen koulutus yhteensä",0,0
"Tyrnävä","2019","Lukiokoulutus",0,0
"Tyrnävä","2019","Ammatillinen koulutus",0,0
"Tyrnävä","2019","Ammattikorkeakoulutus",0,0
"Tyrnävä","2019","Yliopistokoulutus",0,0
"Tyrnävä","2020","Perusopetus",2,10
"Tyrnävä","2020","Perusasteen jälkeinen koulutus yhteensä",0,0
"Tyrnävä","2020","Lukiokoulutus",0,0
"Tyrnävä","2020","Ammatillinen koulutus",0,0
"Tyrnävä","2020","Ammattikorkeakoulutus",0,0
"Tyrnävä","2020","Yliopistokoulutus",0,0
"Tyrnävä","2021","Perusopetus",1,5
"Tyrnävä","2021","Perusasteen jälkeinen koulutus yhteensä",0,0
"Tyrnävä","2021","Lukiokoulutus",0,0
"Tyrnävä","2021","Ammatillinen koulutus",0,0
"Tyrnävä","2021","Ammattikorkeakoulutus",0,0
"Tyrnävä","2021","Yliopistokoulutus",0,0
"Tyrnävä","2022","Perusopetus",3,6
"Tyrnävä","2022","Perusasteen jälkeinen koulutus yhteensä",0,0
"Tyrnävä","2022","Lukiokoulutus",0,0
"Tyrnävä","2022","Ammatillinen koulutus",0,0
"Tyrnävä","2022","Ammattikorkeakoulutus",0,0
"Tyrnävä","2022","Yliopistokoulutus",0,0
"Ulvila","2004","Perusopetus",0,0
"Ulvila","2004","Perusasteen jälkeinen koulutus yhteensä",11,12
"Ulvila","2004","Lukiokoulutus",2,4
"Ulvila","2004","Ammatillinen koulutus",9,8
"Ulvila","2004","Ammattikorkeakoulutus",0,0
"Ulvila","2004","Yliopistokoulutus",0,0
"Ulvila","2005","Perusopetus",0,0
"Ulvila","2005","Perusasteen jälkeinen koulutus yhteensä",11,13
"Ulvila","2005","Lukiokoulutus",1,3
"Ulvila","2005","Ammatillinen koulutus",10,10
"Ulvila","2005","Ammattikorkeakoulutus",0,0
"Ulvila","2005","Yliopistokoulutus",0,0
"Ulvila","2006","Perusopetus",0,0
"Ulvila","2006","Perusasteen jälkeinen koulutus yhteensä",12,13
"Ulvila","2006","Lukiokoulutus",0,0
"Ulvila","2006","Ammatillinen koulutus",12,13
"Ulvila","2006","Ammattikorkeakoulutus",0,0
"Ulvila","2006","Yliopistokoulutus",0,0
"Ulvila","2007","Perusopetus",0,0
"Ulvila","2007","Perusasteen jälkeinen koulutus yhteensä",14,16
"Ulvila","2007","Lukiokoulutus",0,0
"Ulvila","2007","Ammatillinen koulutus",14,16
"Ulvila","2007","Ammattikorkeakoulutus",0,0
"Ulvila","2007","Yliopistokoulutus",0,0
"Ulvila","2008","Perusopetus",0,0
"Ulvila","2008","Perusasteen jälkeinen koulutus yhteensä",9,10
"Ulvila","2008","Lukiokoulutus",1,1
"Ulvila","2008","Ammatillinen koulutus",8,9
"Ulvila","2008","Ammattikorkeakoulutus",0,0
"Ulvila","2008","Yliopistokoulutus",0,0
"Ulvila","2009","Perusopetus",0,0
"Ulvila","2009","Perusasteen jälkeinen koulutus yhteensä",12,12
"Ulvila","2009","Lukiokoulutus",0,0
"Ulvila","2009","Ammatillinen koulutus",12,12
"Ulvila","2009","Ammattikorkeakoulutus",0,0
"Ulvila","2009","Yliopistokoulutus",0,0
"Ulvila","2010","Perusopetus",0,0
"Ulvila","2010","Perusasteen jälkeinen koulutus yhteensä",3,9
"Ulvila","2010","Lukiokoulutus",0,1
"Ulvila","2010","Ammatillinen koulutus",3,8
"Ulvila","2010","Ammattikorkeakoulutus",0,0
"Ulvila","2010","Yliopistokoulutus",0,0
"Ulvila","2011","Perusopetus",0,0
"Ulvila","2011","Perusasteen jälkeinen koulutus yhteensä",14,22
"Ulvila","2011","Lukiokoulutus",1,2
"Ulvila","2011","Ammatillinen koulutus",13,20
"Ulvila","2011","Ammattikorkeakoulutus",0,0
"Ulvila","2011","Yliopistokoulutus",0,0
"Ulvila","2012","Perusopetus",0,0
"Ulvila","2012","Perusasteen jälkeinen koulutus yhteensä",10,18
"Ulvila","2012","Lukiokoulutus",0,1
"Ulvila","2012","Ammatillinen koulutus",10,17
"Ulvila","2012","Ammattikorkeakoulutus",0,0
"Ulvila","2012","Yliopistokoulutus",0,0
"Ulvila","2013","Perusopetus",0,0
"Ulvila","2013","Perusasteen jälkeinen koulutus yhteensä",11,16
"Ulvila","2013","Lukiokoulutus",1,2
"Ulvila","2013","Ammatillinen koulutus",10,14
"Ulvila","2013","Ammattikorkeakoulutus",0,0
"Ulvila","2013","Yliopistokoulutus",0,0
"Ulvila","2014","Perusopetus",0,0
"Ulvila","2014","Perusasteen jälkeinen koulutus yhteensä",12,19
"Ulvila","2014","Lukiokoulutus",3,3
"Ulvila","2014","Ammatillinen koulutus",9,16
"Ulvila","2014","Ammattikorkeakoulutus",0,0
"Ulvila","2014","Yliopistokoulutus",0,0
"Ulvila","2015","Perusopetus",0,0
"Ulvila","2015","Perusasteen jälkeinen koulutus yhteensä",17,27
"Ulvila","2015","Lukiokoulutus",1,2
"Ulvila","2015","Ammatillinen koulutus",16,25
"Ulvila","2015","Ammattikorkeakoulutus",0,0
"Ulvila","2015","Yliopistokoulutus",0,0
"Ulvila","2016","Perusopetus",0,0
"Ulvila","2016","Perusasteen jälkeinen koulutus yhteensä",16,27
"Ulvila","2016","Lukiokoulutus",1,3
"Ulvila","2016","Ammatillinen koulutus",15,24
"Ulvila","2016","Ammattikorkeakoulutus",0,0
"Ulvila","2016","Yliopistokoulutus",0,0
"Ulvila","2017","Perusopetus",0,0
"Ulvila","2017","Perusasteen jälkeinen koulutus yhteensä",28,40
"Ulvila","2017","Lukiokoulutus",2,5
"Ulvila","2017","Ammatillinen koulutus",26,35
"Ulvila","2017","Ammattikorkeakoulutus",0,0
"Ulvila","2017","Yliopistokoulutus",0,0
"Ulvila","2018","Perusopetus",0,0
"Ulvila","2018","Perusasteen jälkeinen koulutus yhteensä",36,47
"Ulvila","2018","Lukiokoulutus",4,7
"Ulvila","2018","Ammatillinen koulutus",32,40
"Ulvila","2018","Ammattikorkeakoulutus",0,0
"Ulvila","2018","Yliopistokoulutus",0,0
"Ulvila","2019","Perusopetus",0,0
"Ulvila","2019","Perusasteen jälkeinen koulutus yhteensä",55,66
"Ulvila","2019","Lukiokoulutus",6,8
"Ulvila","2019","Ammatillinen koulutus",49,58
"Ulvila","2019","Ammattikorkeakoulutus",0,0
"Ulvila","2019","Yliopistokoulutus",0,0
"Ulvila","2020","Perusopetus",13,30
"Ulvila","2020","Perusasteen jälkeinen koulutus yhteensä",67,80
"Ulvila","2020","Lukiokoulutus",5,7
"Ulvila","2020","Ammatillinen koulutus",62,73
"Ulvila","2020","Ammattikorkeakoulutus",0,0
"Ulvila","2020","Yliopistokoulutus",0,0
"Ulvila","2021","Perusopetus",15,32
"Ulvila","2021","Perusasteen jälkeinen koulutus yhteensä",45,62
"Ulvila","2021","Lukiokoulutus",2,5
"Ulvila","2021","Ammatillinen koulutus",43,57
"Ulvila","2021","Ammattikorkeakoulutus",0,0
"Ulvila","2021","Yliopistokoulutus",0,0
"Ulvila","2022","Perusopetus",26,45
"Ulvila","2022","Perusasteen jälkeinen koulutus yhteensä",46,66
"Ulvila","2022","Lukiokoulutus",7,11
"Ulvila","2022","Ammatillinen koulutus",39,55
"Ulvila","2022","Ammattikorkeakoulutus",0,0
"Ulvila","2022","Yliopistokoulutus",0,0
"Urjala","2004","Perusopetus",0,0
"Urjala","2004","Perusasteen jälkeinen koulutus yhteensä",0,0
"Urjala","2004","Lukiokoulutus",0,0
"Urjala","2004","Ammatillinen koulutus",0,0
"Urjala","2004","Ammattikorkeakoulutus",0,0
"Urjala","2004","Yliopistokoulutus",0,0
"Urjala","2005","Perusopetus",0,0
"Urjala","2005","Perusasteen jälkeinen koulutus yhteensä",0,0
"Urjala","2005","Lukiokoulutus",0,0
"Urjala","2005","Ammatillinen koulutus",0,0
"Urjala","2005","Ammattikorkeakoulutus",0,0
"Urjala","2005","Yliopistokoulutus",0,0
"Urjala","2006","Perusopetus",0,0
"Urjala","2006","Perusasteen jälkeinen koulutus yhteensä",0,0
"Urjala","2006","Lukiokoulutus",0,0
"Urjala","2006","Ammatillinen koulutus",0,0
"Urjala","2006","Ammattikorkeakoulutus",0,0
"Urjala","2006","Yliopistokoulutus",0,0
"Urjala","2007","Perusopetus",0,0
"Urjala","2007","Perusasteen jälkeinen koulutus yhteensä",0,0
"Urjala","2007","Lukiokoulutus",0,0
"Urjala","2007","Ammatillinen koulutus",0,0
"Urjala","2007","Ammattikorkeakoulutus",0,0
"Urjala","2007","Yliopistokoulutus",0,0
"Urjala","2008","Perusopetus",0,0
"Urjala","2008","Perusasteen jälkeinen koulutus yhteensä",0,0
"Urjala","2008","Lukiokoulutus",0,0
"Urjala","2008","Ammatillinen koulutus",0,0
"Urjala","2008","Ammattikorkeakoulutus",0,0
"Urjala","2008","Yliopistokoulutus",0,0
"Urjala","2009","Perusopetus",0,0
"Urjala","2009","Perusasteen jälkeinen koulutus yhteensä",0,0
"Urjala","2009","Lukiokoulutus",0,0
"Urjala","2009","Ammatillinen koulutus",0,0
"Urjala","2009","Ammattikorkeakoulutus",0,0
"Urjala","2009","Yliopistokoulutus",0,0
"Urjala","2010","Perusopetus",0,0
"Urjala","2010","Perusasteen jälkeinen koulutus yhteensä",0,0
"Urjala","2010","Lukiokoulutus",0,0
"Urjala","2010","Ammatillinen koulutus",0,0
"Urjala","2010","Ammattikorkeakoulutus",0,0
"Urjala","2010","Yliopistokoulutus",0,0
"Urjala","2011","Perusopetus",0,0
"Urjala","2011","Perusasteen jälkeinen koulutus yhteensä",0,0
"Urjala","2011","Lukiokoulutus",0,0
"Urjala","2011","Ammatillinen koulutus",0,0
"Urjala","2011","Ammattikorkeakoulutus",0,0
"Urjala","2011","Yliopistokoulutus",0,0
"Urjala","2012","Perusopetus",0,0
"Urjala","2012","Perusasteen jälkeinen koulutus yhteensä",0,0
"Urjala","2012","Lukiokoulutus",0,0
"Urjala","2012","Ammatillinen koulutus",0,0
"Urjala","2012","Ammattikorkeakoulutus",0,0
"Urjala","2012","Yliopistokoulutus",0,0
"Urjala","2013","Perusopetus",0,0
"Urjala","2013","Perusasteen jälkeinen koulutus yhteensä",1,1
"Urjala","2013","Lukiokoulutus",1,1
"Urjala","2013","Ammatillinen koulutus",0,0
"Urjala","2013","Ammattikorkeakoulutus",0,0
"Urjala","2013","Yliopistokoulutus",0,0
"Urjala","2014","Perusopetus",0,0
"Urjala","2014","Perusasteen jälkeinen koulutus yhteensä",2,2
"Urjala","2014","Lukiokoulutus",2,2
"Urjala","2014","Ammatillinen koulutus",0,0
"Urjala","2014","Ammattikorkeakoulutus",0,0
"Urjala","2014","Yliopistokoulutus",0,0
"Urjala","2015","Perusopetus",0,0
"Urjala","2015","Perusasteen jälkeinen koulutus yhteensä",2,2
"Urjala","2015","Lukiokoulutus",2,2
"Urjala","2015","Ammatillinen koulutus",0,0
"Urjala","2015","Ammattikorkeakoulutus",0,0
"Urjala","2015","Yliopistokoulutus",0,0
"Urjala","2016","Perusopetus",0,0
"Urjala","2016","Perusasteen jälkeinen koulutus yhteensä",1,1
"Urjala","2016","Lukiokoulutus",1,1
"Urjala","2016","Ammatillinen koulutus",0,0
"Urjala","2016","Ammattikorkeakoulutus",0,0
"Urjala","2016","Yliopistokoulutus",0,0
"Urjala","2017","Perusopetus",0,0
"Urjala","2017","Perusasteen jälkeinen koulutus yhteensä",0,0
"Urjala","2017","Lukiokoulutus",0,0
"Urjala","2017","Ammatillinen koulutus",0,0
"Urjala","2017","Ammattikorkeakoulutus",0,0
"Urjala","2017","Yliopistokoulutus",0,0
"Urjala","2018","Perusopetus",0,0
"Urjala","2018","Perusasteen jälkeinen koulutus yhteensä",0,1
"Urjala","2018","Lukiokoulutus",0,1
"Urjala","2018","Ammatillinen koulutus",0,0
"Urjala","2018","Ammattikorkeakoulutus",0,0
"Urjala","2018","Yliopistokoulutus",0,0
"Urjala","2019","Perusopetus",0,0
"Urjala","2019","Perusasteen jälkeinen koulutus yhteensä",0,1
"Urjala","2019","Lukiokoulutus",0,1
"Urjala","2019","Ammatillinen koulutus",0,0
"Urjala","2019","Ammattikorkeakoulutus",0,0
"Urjala","2019","Yliopistokoulutus",0,0
"Urjala","2020","Perusopetus",9,12
"Urjala","2020","Perusasteen jälkeinen koulutus yhteensä",0,0
"Urjala","2020","Lukiokoulutus",0,0
"Urjala","2020","Ammatillinen koulutus",0,0
"Urjala","2020","Ammattikorkeakoulutus",0,0
"Urjala","2020","Yliopistokoulutus",0,0
"Urjala","2021","Perusopetus",7,12
"Urjala","2021","Perusasteen jälkeinen koulutus yhteensä",0,0
"Urjala","2021","Lukiokoulutus",0,0
"Urjala","2021","Ammatillinen koulutus",0,0
"Urjala","2021","Ammattikorkeakoulutus",0,0
"Urjala","2021","Yliopistokoulutus",0,0
"Urjala","2022","Perusopetus",7,11
"Urjala","2022","Perusasteen jälkeinen koulutus yhteensä",1,0
"Urjala","2022","Lukiokoulutus",1,0
"Urjala","2022","Ammatillinen koulutus",0,0
"Urjala","2022","Ammattikorkeakoulutus",0,0
"Urjala","2022","Yliopistokoulutus",0,0
"Utajärvi","2004","Perusopetus",0,0
"Utajärvi","2004","Perusasteen jälkeinen koulutus yhteensä",0,0
"Utajärvi","2004","Lukiokoulutus",0,0
"Utajärvi","2004","Ammatillinen koulutus",0,0
"Utajärvi","2004","Ammattikorkeakoulutus",0,0
"Utajärvi","2004","Yliopistokoulutus",0,0
"Utajärvi","2005","Perusopetus",0,0
"Utajärvi","2005","Perusasteen jälkeinen koulutus yhteensä",0,0
"Utajärvi","2005","Lukiokoulutus",0,0
"Utajärvi","2005","Ammatillinen koulutus",0,0
"Utajärvi","2005","Ammattikorkeakoulutus",0,0
"Utajärvi","2005","Yliopistokoulutus",0,0
"Utajärvi","2006","Perusopetus",0,0
"Utajärvi","2006","Perusasteen jälkeinen koulutus yhteensä",0,0
"Utajärvi","2006","Lukiokoulutus",0,0
"Utajärvi","2006","Ammatillinen koulutus",0,0
"Utajärvi","2006","Ammattikorkeakoulutus",0,0
"Utajärvi","2006","Yliopistokoulutus",0,0
"Utajärvi","2007","Perusopetus",0,0
"Utajärvi","2007","Perusasteen jälkeinen koulutus yhteensä",0,0
"Utajärvi","2007","Lukiokoulutus",0,0
"Utajärvi","2007","Ammatillinen koulutus",0,0
"Utajärvi","2007","Ammattikorkeakoulutus",0,0
"Utajärvi","2007","Yliopistokoulutus",0,0
"Utajärvi","2008","Perusopetus",0,0
"Utajärvi","2008","Perusasteen jälkeinen koulutus yhteensä",1,1
"Utajärvi","2008","Lukiokoulutus",0,0
"Utajärvi","2008","Ammatillinen koulutus",1,1
"Utajärvi","2008","Ammattikorkeakoulutus",0,0
"Utajärvi","2008","Yliopistokoulutus",0,0
"Utajärvi","2009","Perusopetus",0,0
"Utajärvi","2009","Perusasteen jälkeinen koulutus yhteensä",1,1
"Utajärvi","2009","Lukiokoulutus",1,1
"Utajärvi","2009","Ammatillinen koulutus",0,0
